customer_id,age,gender,country,annual_income,credit_score,number_of_cards,card_id,card_brand,card_type,has_chip,credit_limit,card_usage_method,merchant_id,merchant_city,merchant_state,postal_code,merchant_category_code,transaction_id,transaction_timestamp,amount,currency,transaction_error
cus_VIlrkuWMPDqXVy,59,Male,Czech Republic,63708,382,4,pm_1UIAKCIIYr8v36zpPtWzP46H,visa,credit,True,65589,Swipe,merchant_323191,Oslo,Oslo,66049,5411,pi_3UIAKDIIYr8v36zp0zq5hFLs,1790009057,386303,eur,
cus_VIlrpfmxHqdCo0,75,Female,Sweden,43662,657,3,pm_1UIAKEIIYr8v36zpz3MgzGos,visa,credit,False,18222,Contactless,merchant_730787,Brussels,Brussels,67107,4111,pi_3UIAKEIIYr8v36zp1k1E9e7Y,1790009058,413950,usd,
cus_VIlrKBuhd57zD1,67,Female,Czech Republic,140276,475,5,pm_1UIAKFIIYr8v36zpIsGEyg3h,visa,credit,True,90572,Swipe,merchant_953871,Valencia,Valencian Community,34338,5311,pi_3UIAKGIIYr8v36zp1zzWkcNr,1790009060,28861,eur,
cus_VIls3u1DhvlL6F,45,Female,Switzerland,165043,626,3,pm_1UIAKHIIYr8v36zpy0qvzf5n,visa,credit,True,6267,Chip,merchant_794541,Porto,Porto,54648,5999,pi_3UIAKHIIYr8v36zp0Aqw4u0z,1790009061,332153,usd,
cus_VIlsNng64YvMzg,43,Female,Finland,149700,497,1,pm_1UIAKIIIYr8v36zpn82AAWjM,visa,credit,True,16941,Chip,merchant_637308,Madrid,Community of Madrid,37077,5541,pi_3UIAKJIIYr8v36zp1hHmIOPR,1790009063,332464,usd,
cus_VIlsWvSYr7iZ6x,40,Male,Italy,143038,613,1,pm_1UIAKKIIYr8v36zpmIyL5Er5,visa,credit,True,68484,Swipe,merchant_563571,Amsterdam,North Holland,17290,5311,pi_3UIAKKIIYr8v36zp0ROVpeZC,1790009064,214721,eur,
cus_VIls6EHOGp3T1O,49,Female,Poland,174427,791,3,pm_1UIAKLIIYr8v36zpT7l8fXTI,visa,credit,True,13006,Swipe,merchant_703887,Stockholm,Stockholm,68062,5541,pi_3UIAKMIIYr8v36zp1rR0krcA,1790009066,206088,usd,
cus_VIlsrewkKQcemm,60,Male,Portugal,157465,717,5,pm_1UIAKNIIYr8v36zpKSlEEBoE,visa,credit,True,83535,Chip,merchant_201446,Brussels,Brussels,76755,5311,pi_3UIAKNIIYr8v36zp0YlfrWF7,1790009068,350126,usd,
cus_VIlso0fj5ZLy3G,19,Male,Luxembourg,105343,539,4,pm_1UIAKPIIYr8v36zprs8CxiVv,visa,credit,False,58875,Chip,merchant_680017,Munich,Bavaria,48224,5912,pi_3UIAKPIIYr8v36zp1gpae3vM,1790009069,329643,usd,
cus_VIls7qbBtsk2RI,69,Male,Portugal,170287,781,3,pm_1UIAKQIIYr8v36zpSO8fQOOq,visa,credit,False,67266,Chip,merchant_701855,Houston,Texas,18817,5732,pi_3UIAKRIIYr8v36zp0cHclclY,1790009071,313906,usd,
cus_VIlsPSYX6L5geK,57,Female,Czech Republic,33415,363,2,pm_1UIAKSIIYr8v36zpmzwZXNhE,visa,credit,True,10170,Online,merchant_612211,Madrid,Community of Madrid,65576,5812,pi_3UIAKSIIYr8v36zp1DkxNqgn,1790009072,267824,eur,
cus_VIlsMQjSG4B4vj,52,Female,Spain,22581,721,4,pm_1UIAKTIIYr8v36zpx8jBlG3Q,visa,credit,True,50080,Swipe,merchant_930347,Barcelona,Catalonia,14083,5999,pi_3UIAKUIIYr8v36zp0eapEBkn,1790009074,490551,eur,
cus_VIlsq7xHqEkpfF,63,Female,Finland,36090,360,4,pm_1UIAKVIIYr8v36zpPgvPDNNg,visa,credit,True,27667,Swipe,merchant_868963,Zurich,Zurich,68065,5812,pi_3UIAKVIIYr8v36zp0WaB5OJS,1790009075,447086,eur,
cus_VIlsWii8g3Mv3G,29,Male,Denmark,153537,388,2,pm_1UIAKWIIYr8v36zp2CgMKKSr,visa,credit,False,27344,Chip,merchant_739054,Helsinki,Uusimaa,13448,5999,pi_3UIAKXIIYr8v36zp0duefoM3,1790009077,145758,eur,
cus_VIlsGvjySwHJns,28,Female,Sweden,190793,562,2,pm_1UIAKYIIYr8v36zpcYKiWUhe,visa,credit,False,40253,Swipe,merchant_899339,Copenhagen,Capital Region,35072,5411,pi_3UIAKYIIYr8v36zp16GgKWQC,1790009078,95469,usd,
cus_VIls4td4fsOsSX,39,Male,Denmark,100557,371,3,pm_1UIAKZIIYr8v36zpGzgyUTng,visa,credit,False,96359,Online,merchant_331572,Dublin,Leinster,85502,5732,pi_3UIAKaIIYr8v36zp0jLQxNM6,1790009080,431256,usd,
cus_VIlsIhac5wUwo4,25,Male,Poland,49213,814,5,pm_1UIAKcIIYr8v36zpvOjoVeIW,visa,credit,True,56492,Contactless,merchant_763900,Oslo,Oslo,15123,5541,pi_3UIAKcIIYr8v36zp0KLu9KJD,1790009082,50419,eur,
cus_VIlsW7kiknAKOm,47,Male,United States,141448,727,3,pm_1UIAKdIIYr8v36zpKDG71u6a,visa,credit,True,71599,Chip,merchant_225780,Valencia,Valencian Community,63280,4111,pi_3UIAKeIIYr8v36zp0YuHEHqQ,1790009084,196443,usd,
cus_VIlsimwaBaiP6F,35,Female,Portugal,171512,701,5,pm_1UIAKfIIYr8v36zpXXJTRf25,visa,credit,True,92080,Swipe,merchant_365790,Prague,Prague,66815,5732,pi_3UIAKfIIYr8v36zp0hBTKSfk,1790009085,138123,usd,
cus_VIlsttgWdzVzQz,74,Female,Spain,57131,486,5,pm_1UIAKgIIYr8v36zpsQSrmOiP,visa,credit,True,87978,Contactless,merchant_406591,Berlin,Berlin,97191,5311,pi_3UIAKhIIYr8v36zp1nR4nBYB,1790009087,306468,eur,
cus_VIlsPJXAdNQdMH,76,Male,Luxembourg,32547,585,1,pm_1UIAKiIIYr8v36zpTswKO5gV,visa,credit,True,52731,Online,merchant_666719,Naples,Campania,15136,5411,pi_3UIAKiIIYr8v36zp0OdqxFUF,1790009088,76076,usd,
cus_VIlsO9TYEf2yo2,37,Female,Finland,98214,758,2,pm_1UIAKkIIYr8v36zpDHb0dKAu,visa,credit,False,30898,Online,merchant_172199,Brussels,Brussels,47051,5912,pi_3UIAKkIIYr8v36zp1hYNtLci,1790009090,165868,eur,
cus_VIls8JcgxfylbO,32,Male,Ireland,81372,521,1,pm_1UIAKmIIYr8v36zpvaRthMen,visa,credit,True,15559,Online,merchant_690216,Hamburg,Hamburg,82852,5541,pi_3UIAKmIIYr8v36zp11lt46Q8,1790009092,472324,eur,
cus_VIlsuEcYux2I6q,79,Female,Portugal,169453,604,1,pm_1UIAKoIIYr8v36zpcfl7RcT1,visa,credit,False,84818,Swipe,merchant_560061,Amsterdam,North Holland,92887,5732,pi_3UIAKoIIYr8v36zp1pHj9eZm,1790009094,385823,usd,
cus_VIlsUR1JfqiBIP,80,Female,Austria,103231,702,3,pm_1UIAKpIIYr8v36zpYPfI0UyN,visa,credit,False,78664,Contactless,merchant_879436,Los Angeles,California,41946,4111,pi_3UIAKpIIYr8v36zp0XPwsey9,1790009095,176286,eur,
cus_VIlsjihcQXvFHd,23,Female,France,175570,361,3,pm_1UIAKqIIYr8v36zpVY05SDdo,visa,credit,True,92735,Swipe,merchant_957058,Valencia,Valencian Community,40062,5912,pi_3UIAKrIIYr8v36zp15cZoNQB,1790009097,254997,eur,
cus_VIlstLST1t7UtU,78,Male,Denmark,131471,659,5,pm_1UIAKsIIYr8v36zpPZmWX4F5,visa,credit,True,45618,Online,merchant_758254,Prague,Prague,41066,5311,pi_3UIAKsIIYr8v36zp0TrWHaUI,1790009098,139979,eur,
cus_VIls8Q9HQGD5wX,51,Female,Luxembourg,21989,779,4,pm_1UIAKtIIYr8v36zpdR9RJeEZ,visa,credit,True,44250,Online,merchant_614215,Madrid,Community of Madrid,70631,5541,pi_3UIAKuIIYr8v36zp1CNBMrWj,1790009100,245385,usd,
cus_VIlsnZhU1VlYE2,75,Female,United States,188409,508,4,pm_1UIAKvIIYr8v36zpsTgIuu3j,visa,credit,False,42240,Chip,merchant_748796,Copenhagen,Capital Region,15417,5912,pi_3UIAKvIIYr8v36zp136nCdxB,1790009101,129047,eur,
cus_VIlsokAGvdWsJW,29,Female,Switzerland,117201,432,4,pm_1UIAKwIIYr8v36zpme23sAs0,visa,credit,False,16008,Chip,merchant_254646,Warsaw,Masovian,56632,5541,pi_3UIAKxIIYr8v36zp0oBDsNLV,1790009103,227515,eur,
cus_VIlswEZm6xO005,60,Male,Luxembourg,119533,676,3,pm_1UIAKyIIYr8v36zpG0Tz7it3,visa,credit,True,56456,Online,merchant_321018,Geneva,Geneva,33838,5812,pi_3UIAKyIIYr8v36zp1ptLSV72,1790009105,19665,usd,
cus_VIlslbV0HMhDQy,47,Female,Finland,126859,683,3,pm_1UIAL0IIYr8v36zptWJzmGoh,visa,credit,True,12236,Online,merchant_735934,Miami,Florida,64517,5311,pi_3UIAL0IIYr8v36zp0vjlW55Q,1790009106,290402,eur,
cus_VIlsKe8mpKfcDY,68,Female,Austria,71028,759,3,pm_1UIAL1IIYr8v36zpQB8RZukv,visa,credit,True,54443,Swipe,merchant_708507,Los Angeles,California,24986,5812,pi_3UIAL2IIYr8v36zp0DYv4NAK,1790009108,2487,eur,
cus_VIlsyTSwIEyrQQ,74,Female,France,53645,684,5,pm_1UIAL3IIYr8v36zpQyUwifcV,visa,credit,False,95007,Chip,merchant_738543,Amsterdam,North Holland,39645,5912,pi_3UIAL3IIYr8v36zp1faZ1iYY,1790009109,392227,eur,
cus_VIlsy4yb2fMSmB,44,Male,France,184441,413,5,pm_1UIAL5IIYr8v36zpX71vzVgV,visa,credit,True,96735,Chip,merchant_370899,Warsaw,Masovian,48878,5732,pi_3UIAL5IIYr8v36zp12ye2pCJ,1790009111,145707,eur,
cus_VIls090S94k0P9,18,Female,Finland,198099,618,3,pm_1UIAL6IIYr8v36zp4fjjwGL3,visa,credit,False,72238,Online,merchant_152146,Miami,Florida,41997,5311,pi_3UIAL7IIYr8v36zp1j7USUv4,1790009113,427158,eur,
cus_VIlsrQHVOELxrI,72,Male,Luxembourg,169866,503,1,pm_1UIAL8IIYr8v36zpJxDywa9Q,visa,credit,True,77675,Online,merchant_107575,Dublin,Leinster,45971,5311,pi_3UIAL8IIYr8v36zp1LtZiktw,1790009114,139022,eur,
cus_VIlsHx0M23numT,66,Male,Belgium,149830,644,4,pm_1UIAL9IIYr8v36zpGosiQ37F,visa,credit,True,9306,Chip,merchant_232097,Lyon,Auvergne-Rhône-Alpes,59518,5311,pi_3UIALAIIYr8v36zp0VHJhs7f,1790009116,423073,usd,
cus_VIlsaGwISSqlbo,22,Female,Sweden,61114,476,3,pm_1UIALBIIYr8v36zp18LFRHUw,visa,credit,False,5053,Online,merchant_142281,Copenhagen,Capital Region,25104,5541,pi_3UIALBIIYr8v36zp18ZnnQJj,1790009117,211322,eur,
cus_VIlsOVfjubLsJu,33,Male,Denmark,166268,465,1,pm_1UIALCIIYr8v36zpdnJWIz2m,visa,credit,True,49790,Chip,merchant_899255,Berlin,Berlin,30647,5732,pi_3UIALDIIYr8v36zp0GnBDnqx,1790009119,264450,usd,
cus_VIltAzUoRSsjeJ,44,Male,Spain,160736,420,4,pm_1UIALEIIYr8v36zpDfWMXQPe,visa,credit,False,60412,Contactless,merchant_711828,Vienna,Vienna,87726,5999,pi_3UIALFIIYr8v36zp0caJOAke,1790009121,425300,usd,
cus_VIlthbnitw7hZj,32,Male,Denmark,177863,416,5,pm_1UIALGIIYr8v36zpPRc6UV6B,visa,credit,False,98699,Online,merchant_547676,Milan,Lombardy,78850,4111,pi_3UIALGIIYr8v36zp0QcxFqY3,1790009122,226808,eur,
cus_VIltySMolsl5Qj,62,Female,Sweden,48916,649,2,pm_1UIALHIIYr8v36zpVZzVzjS0,visa,credit,False,90892,Contactless,merchant_359179,Dublin,Leinster,61721,4111,pi_3UIALHIIYr8v36zp1fW45YEE,1790009124,127470,eur,
cus_VIltd6pQP8tqHX,53,Male,Austria,26830,508,1,pm_1UIALJIIYr8v36zpBJAoMIfO,visa,credit,True,37789,Chip,merchant_688939,Houston,Texas,59646,5999,pi_3UIALJIIYr8v36zp1TuYBZe0,1790009125,145063,eur,
cus_VIltMAJXsEgSmi,42,Female,Finland,52092,324,1,pm_1UIALKIIYr8v36zpznM4A2UX,visa,credit,True,80970,Contactless,merchant_505963,Hamburg,Hamburg,38797,5411,pi_3UIALLIIYr8v36zp1B1RHAvY,1790009127,177567,eur,
cus_VIltr9NLdjSSXn,54,Male,Poland,81027,843,1,pm_1UIALMIIYr8v36zpLT3bjNlw,visa,credit,False,11772,Chip,merchant_226873,Los Angeles,California,65937,5311,pi_3UIALNIIYr8v36zp0Al9Th99,1790009129,352883,usd,
cus_VIltT3CXTio1Ri,65,Female,Luxembourg,112727,744,3,pm_1UIALOIIYr8v36zpCj2LKZQc,visa,credit,False,5479,Contactless,merchant_401494,Valencia,Valencian Community,22532,5311,pi_3UIALOIIYr8v36zp1girtZ0Z,1790009130,373842,usd,
cus_VIltFkTTQ8DE1t,58,Male,Luxembourg,83277,652,4,pm_1UIALPIIYr8v36zpqhav1pWG,visa,credit,False,77106,Chip,merchant_198965,Warsaw,Masovian,88281,5812,pi_3UIALQIIYr8v36zp0WAmAfjI,1790009132,283376,eur,
cus_VIltw9R04NzCTO,57,Male,Sweden,54614,673,4,pm_1UIALRIIYr8v36zpXKAvFUcR,visa,credit,False,64161,Swipe,merchant_414338,Munich,Bavaria,20311,5411,pi_3UIALSIIYr8v36zp1xCiOB6V,1790009134,479633,usd,
cus_VIltUJ4z6TvvRm,29,Male,Denmark,129551,424,4,pm_1UIALTIIYr8v36zpBbs6wfAH,visa,credit,False,37009,Swipe,merchant_201381,Valencia,Valencian Community,56776,5732,pi_3UIALTIIYr8v36zp0eW6hn8e,1790009135,166724,eur,
cus_VIltPQMLGTugw4,72,Male,Luxembourg,40809,311,1,pm_1UIALUIIYr8v36zpugoHcOjU,visa,credit,False,72557,Chip,merchant_201513,Geneva,Geneva,20525,4111,pi_3UIALVIIYr8v36zp0Ptmxpeo,1790009137,426718,usd,
cus_VIltzmMJiY71zr,53,Male,France,51374,318,2,pm_1UIALWIIYr8v36zpXFDqg3Gz,visa,credit,True,4146,Contactless,merchant_854059,Vienna,Vienna,71567,5812,pi_3UIALWIIYr8v36zp1qAFZpg3,1790009138,374466,usd,
cus_VIltW1gHs2q5ay,70,Male,France,141191,354,1,pm_1UIALYIIYr8v36zpvbhT1l1y,visa,credit,False,31061,Online,merchant_484478,Boston,Massachusetts,47530,5999,pi_3UIALYIIYr8v36zp1ESED9S1,1790009140,443685,usd,
cus_VIltgkG9zVTp9t,21,Female,Spain,108128,459,3,pm_1UIALaIIYr8v36zpIRmrDJf0,visa,credit,True,66201,Contactless,merchant_276687,Paris,Île-de-France,73346,5732,pi_3UIALaIIYr8v36zp1KfIJNLI,1790009142,325051,eur,
cus_VIlt9swKjA6rQ7,64,Male,Italy,115675,804,2,pm_1UIALbIIYr8v36zpDauFZviT,visa,credit,True,9398,Swipe,merchant_453024,Helsinki,Uusimaa,27515,5311,pi_3UIALcIIYr8v36zp0cEtFMRZ,1790009144,287151,eur,
cus_VIltyyiFn4mryR,36,Male,United States,73814,459,5,pm_1UIALdIIYr8v36zpujM6aChg,visa,credit,True,51624,Swipe,merchant_819893,Miami,Florida,22031,5732,pi_3UIALeIIYr8v36zp1IItbwnH,1790009146,318064,eur,
cus_VIltN6i0WK4h6f,32,Female,Finland,179537,492,5,pm_1UIALfIIYr8v36zpQMWUN5yK,visa,credit,True,83190,Online,merchant_409932,Warsaw,Masovian,15984,5732,pi_3UIALfIIYr8v36zp01JPA8wc,1790009147,237610,usd,
cus_VIltsbfQ89MuBd,68,Male,Poland,171761,486,3,pm_1UIALhIIYr8v36zpPdGJlOmY,visa,credit,True,57265,Contactless,merchant_883674,Munich,Bavaria,91863,5732,pi_3UIALhIIYr8v36zp0WmiZt8E,1790009149,250904,usd,
cus_VIltSUe78O2F14,32,Female,United States,132904,647,1,pm_1UIALiIIYr8v36zp3U8JEhDA,visa,credit,False,56925,Online,merchant_548968,Munich,Bavaria,34599,5311,pi_3UIALjIIYr8v36zp1OO9thdt,1790009151,229059,usd,
cus_VIlt26fjPvP0If,33,Female,Belgium,86592,320,3,pm_1UIALkIIYr8v36zp5LydiO8X,visa,credit,False,45762,Online,merchant_115734,Milan,Lombardy,80548,5541,pi_3UIALkIIYr8v36zp1vdUg9kf,1790009152,314641,usd,
cus_VIlt5UPRh9kpCL,41,Female,Austria,187150,827,2,pm_1UIALmIIYr8v36zprwhMcyqa,visa,credit,False,86423,Chip,merchant_710475,Porto,Porto,83425,5411,pi_3UIALmIIYr8v36zp08SFVAkz,1790009154,340957,usd,
cus_VIltCYq2xJhitH,27,Male,Poland,55173,481,3,pm_1UIALnIIYr8v36zpfp5fDCgd,visa,credit,True,58178,Contactless,merchant_912586,Paris,Île-de-France,97893,5411,pi_3UIALoIIYr8v36zp03Rh7NnM,1790009156,97259,usd,
cus_VIltfnZpO3S4cp,44,Male,Belgium,58548,652,3,pm_1UIALpIIYr8v36zpHzzngGM3,visa,credit,False,30348,Chip,merchant_666890,Barcelona,Catalonia,14426,5311,pi_3UIALqIIYr8v36zp0LmiYgbW,1790009158,99058,eur,
cus_VIlty6IjnFd2a5,78,Female,Luxembourg,99592,542,1,pm_1UIALrIIYr8v36zp5uQ8QqPZ,visa,credit,False,30781,Swipe,merchant_776094,Naples,Campania,87200,4111,pi_3UIALrIIYr8v36zp1aQbHuBT,1790009159,391994,eur,
cus_VIltBSuYFkehjk,78,Female,Ireland,23471,805,2,pm_1UIALtIIYr8v36zptqKNGgZi,visa,credit,False,85469,Chip,merchant_990651,Lyon,Auvergne-Rhône-Alpes,98936,5912,pi_3UIALtIIYr8v36zp0Ku6UJYR,1790009161,229673,eur,
cus_VIltilFenA7hln,59,Male,Norway,93962,814,1,pm_1UIALvIIYr8v36zpqiDEQ8Q8,visa,credit,True,55668,Online,merchant_570671,Warsaw,Masovian,83842,5311,pi_3UIALvIIYr8v36zp1kWoaAtN,1790009163,204403,usd,
cus_VIlt950uIv10Hu,28,Female,Luxembourg,177651,321,5,pm_1UIALwIIYr8v36zpfRoIONmQ,visa,credit,False,61748,Swipe,merchant_967539,Warsaw,Masovian,87916,5732,pi_3UIALxIIYr8v36zp00GbmE72,1790009165,309803,eur,
cus_VIltH93fdzN96g,79,Female,Portugal,174740,846,5,pm_1UIALyIIYr8v36zphGmETLSs,visa,credit,False,81956,Online,merchant_567544,Rotterdam,South Holland,67767,4111,pi_3UIALyIIYr8v36zp0gictXcZ,1790009166,231547,eur,
cus_VIltB9waQ13eCw,25,Female,Belgium,178853,728,4,pm_1UIALzIIYr8v36zpVEsisHSz,visa,credit,False,38172,Online,merchant_517504,Brussels,Brussels,29119,5912,pi_3UIAM0IIYr8v36zp15la2vbd,1790009168,296014,usd,
cus_VIltxTSb1Y53y1,74,Male,Germany,57678,332,4,pm_1UIAM1IIYr8v36zpKodOWMEU,visa,credit,True,22873,Chip,merchant_708987,Dublin,Leinster,62392,5912,pi_3UIAM1IIYr8v36zp06QIUz3r,1790009169,80132,usd,
cus_VIltTP446HeMEZ,58,Male,Germany,51581,364,4,pm_1UIAM2IIYr8v36zpIHTEVesq,visa,credit,True,29645,Contactless,merchant_155246,Rotterdam,South Holland,95144,5732,pi_3UIAM3IIYr8v36zp0xeTHgvP,1790009171,429813,usd,
cus_VIltEHu5t7Wy9h,26,Male,Poland,84506,421,4,pm_1UIAM4IIYr8v36zp6iA3zT4T,visa,credit,True,65567,Swipe,merchant_525988,Rome,Lazio,15835,5541,pi_3UIAM4IIYr8v36zp0uxZDyoX,1790009172,494652,usd,
cus_VIltqkkHPgwXCv,33,Female,Sweden,80268,731,5,pm_1UIAM5IIYr8v36zp58UxeFpD,visa,credit,False,37460,Swipe,merchant_911532,Barcelona,Catalonia,79630,5541,pi_3UIAM6IIYr8v36zp0zG3x8rG,1790009174,315627,eur,
cus_VIltyudp7KDFJo,50,Female,Czech Republic,39687,586,1,pm_1UIAM7IIYr8v36zph1BBzSu7,visa,credit,False,948,Contactless,merchant_389066,Prague,Prague,32901,5541,pi_3UIAM7IIYr8v36zp1gPNA4j0,1790009176,81209,usd,
cus_VIltEn1TPZIqmD,70,Male,Spain,31480,648,5,pm_1UIAM9IIYr8v36zp29zUwCSx,visa,credit,True,54683,Swipe,merchant_567118,Munich,Bavaria,52816,5999,pi_3UIAM9IIYr8v36zp0huCxRtN,1790009177,243404,eur,
cus_VIlty40wrLbtrg,47,Male,Ireland,29694,756,4,pm_1UIAMBIIYr8v36zp6omwsqzV,visa,credit,False,51330,Swipe,merchant_536579,Lisbon,Lisbon,95426,5999,pi_3UIAMBIIYr8v36zp1bjVo6ta,1790009179,168511,usd,
cus_VIluKQzh456MlO,77,Male,Sweden,126621,513,1,pm_1UIAMCIIYr8v36zpxGeNE9px,visa,credit,False,42468,Online,merchant_870221,Lyon,Auvergne-Rhône-Alpes,97042,5732,pi_3UIAMDIIYr8v36zp0KTJdsv6,1790009181,235953,usd,
cus_VIlupnruBdySfq,69,Female,Italy,22421,382,2,pm_1UIAMEIIYr8v36zp4UnWTCKF,visa,credit,True,40711,Chip,merchant_238305,Valencia,Valencian Community,19175,5999,pi_3UIAMEIIYr8v36zp0Gs9UjUK,1790009182,262956,eur,
cus_VIluD67WH3sWpx,54,Male,Finland,45265,313,2,pm_1UIAMFIIYr8v36zpABDbhlfB,visa,credit,True,22083,Swipe,merchant_741232,Geneva,Geneva,46359,5411,pi_3UIAMFIIYr8v36zp03SzPVtt,1790009184,443337,eur,
cus_VIlu9DdfYlU22s,33,Female,United States,28602,341,2,pm_1UIAMHIIYr8v36zpMqLpuhMO,visa,credit,False,94084,Online,merchant_500078,Warsaw,Masovian,31263,4111,pi_3UIAMHIIYr8v36zp06egRoVX,1790009185,479580,eur,
cus_VIluqRHRu9hwho,59,Male,Spain,146720,535,3,pm_1UIAMIIIYr8v36zpSsfsInhu,visa,credit,False,584,Swipe,merchant_904903,Seattle,Washington,38225,5411,pi_3UIAMJIIYr8v36zp1sPkTODg,1790009187,455839,usd,
cus_VIlup7rSvm1yfC,34,Male,Netherlands,59690,468,3,pm_1UIAMKIIYr8v36zpd4nAAjBD,visa,credit,True,74371,Contactless,merchant_935056,Amsterdam,North Holland,19382,4111,pi_3UIAMKIIYr8v36zp0ULQjb7R,1790009188,481543,usd,
cus_VIluSryBWeGlgI,46,Male,Norway,113874,764,4,pm_1UIAMMIIYr8v36zpDzEdUr84,visa,credit,True,83685,Chip,merchant_347474,Marseille,Provence-Alpes-Côte d'Azur,38982,5732,pi_3UIAMMIIYr8v36zp0c3w9EFn,1790009190,57345,eur,
cus_VIlun4nA6AB16K,79,Female,France,172547,639,5,pm_1UIAMNIIYr8v36zpVx9GFp3Y,visa,credit,True,41901,Chip,merchant_444223,Seattle,Washington,87823,4111,pi_3UIAMNIIYr8v36zp0sBbDlQK,1790009192,169983,usd,
cus_VIluO0zz7akvgx,56,Female,Ireland,68808,459,2,pm_1UIAMPIIYr8v36zp9XHsbYWJ,visa,credit,True,30415,Swipe,merchant_157858,Vienna,Vienna,19433,5541,pi_3UIAMPIIYr8v36zp0R85E9Pg,1790009193,124434,usd,
cus_VIluhEhItsBMlU,33,Female,France,182251,825,5,pm_1UIAMQIIYr8v36zpqsem9HIQ,visa,credit,False,28003,Online,merchant_365731,Prague,Prague,16717,5411,pi_3UIAMRIIYr8v36zp0PU4I3Ep,1790009195,296013,eur,
cus_VIlu9MPJ7IU1zo,29,Female,United States,145115,709,2,pm_1UIAMSIIYr8v36zpqA9Wszqq,visa,credit,False,53125,Chip,merchant_704674,Los Angeles,California,92241,5812,pi_3UIAMSIIYr8v36zp1aPW5Vs4,1790009196,323958,eur,
cus_VIluE1FLXprkWA,22,Male,Netherlands,62740,572,5,pm_1UIAMVIIYr8v36zpyUHF9DMn,visa,credit,True,90520,Chip,merchant_623233,Barcelona,Catalonia,91311,5411,pi_3UIAMVIIYr8v36zp06sByoP4,1790009199,371558,eur,
cus_VIluve0O2NTbHz,79,Male,Austria,101571,618,2,pm_1UIAMXIIYr8v36zpOtoKfgHh,visa,credit,False,9100,Online,merchant_993702,Houston,Texas,31489,5311,pi_3UIAMXIIYr8v36zp1HtXtQMA,1790009201,380819,eur,
cus_VIluOqL757VQsa,45,Male,Italy,187554,561,2,pm_1UIAMYIIYr8v36zp2tZrVbDW,visa,credit,True,73986,Contactless,merchant_868061,Amsterdam,North Holland,33564,5541,pi_3UIAMZIIYr8v36zp0p3Ngk2Q,1790009203,286088,usd,
cus_VIluxWcNxoGin8,19,Male,Finland,118559,475,4,pm_1UIAMaIIYr8v36zpsDWr2kFE,visa,credit,False,82863,Online,merchant_905681,Prague,Prague,73065,5812,pi_3UIAMaIIYr8v36zp0u2TeUgx,1790009204,199090,eur,
cus_VIludtwzLbKjYd,35,Female,Denmark,68522,481,3,pm_1UIAMbIIYr8v36zpj2SnlQhw,visa,credit,True,23755,Chip,merchant_430835,Hamburg,Hamburg,32360,5999,pi_3UIAMcIIYr8v36zp1XAFXH7O,1790009206,196812,eur,
cus_VIluCJxSc1OTH7,33,Male,Poland,100121,558,1,pm_1UIAMdIIYr8v36zpKs2XMAMt,visa,credit,True,87643,Online,merchant_799674,Oslo,Oslo,41944,5912,pi_3UIAMdIIYr8v36zp1q3aArxI,1790009207,98499,usd,
cus_VIluQnrpoaBKzv,68,Female,Switzerland,65083,477,4,pm_1UIAMeIIYr8v36zprflp9zhw,visa,credit,False,945,Online,merchant_555348,Brussels,Brussels,19887,4111,pi_3UIAMfIIYr8v36zp0oONNj3b,1790009209,57326,usd,
cus_VIlun7fnkzbWGD,43,Male,Switzerland,153833,674,2,pm_1UIAMgIIYr8v36zp02RfdRhM,visa,credit,True,41045,Online,merchant_931588,Milan,Lombardy,53811,5411,pi_3UIAMgIIYr8v36zp15eW3oh3,1790009210,496716,usd,
cus_VIluTZOD3yKL1n,53,Male,Czech Republic,176127,342,4,pm_1UIAMiIIYr8v36zpXbaNhJfm,visa,credit,True,90339,Chip,merchant_800548,Stockholm,Stockholm,80567,5541,pi_3UIAMjIIYr8v36zp1dJvtqln,1790009213,124614,eur,
cus_VIlu6a7hI2tmQU,49,Male,Belgium,178553,389,3,pm_1UIAMkIIYr8v36zpXFkikb5A,visa,credit,False,81053,Contactless,merchant_620741,Amsterdam,North Holland,90274,5541,pi_3UIAMkIIYr8v36zp1UX2jRRa,1790009214,424003,eur,
cus_VIlu4LZrp0A3aC,38,Female,Sweden,52974,705,3,pm_1UIAMlIIYr8v36zpPYsOxznu,visa,credit,False,78229,Swipe,merchant_783172,Paris,Île-de-France,32028,5311,pi_3UIAMmIIYr8v36zp0oWT323E,1790009216,39621,eur,
cus_VIluSKxfrLuTf5,41,Male,United States,58643,737,2,pm_1UIAMnIIYr8v36zpkxQbPfAx,visa,credit,True,92293,Online,merchant_838980,Dublin,Leinster,74764,5732,pi_3UIAMnIIYr8v36zp1VQtuNPD,1790009217,277293,eur,
cus_VIlumY4PfTYGXN,66,Female,Finland,91194,735,1,pm_1UIAMpIIYr8v36zp3xD2vQmb,visa,credit,True,1258,Contactless,merchant_520920,Marseille,Provence-Alpes-Côte d'Azur,48234,5812,pi_3UIAMpIIYr8v36zp0jFbRMOo,1790009219,77612,eur,
cus_VIluvhuYt6bN02,25,Male,Portugal,104216,743,2,pm_1UIAMrIIYr8v36zp6uJ60HWC,visa,credit,True,42380,Chip,merchant_545925,Chicago,Illinois,69961,5912,pi_3UIAMrIIYr8v36zp1jPuwu1g,1790009221,23577,usd,
