customer_id,age,gender,country,annual_income,credit_score,number_of_cards,card_id,card_brand,card_type,has_chip,credit_limit,card_usage_method,merchant_id,merchant_city,merchant_state,postal_code,merchant_category_code,transaction_id,transaction_timestamp,amount,currency,transaction_error
cus_VImQ4Fx6Vks42e,24,Female,Belgium,25103,402,2,pm_1UIArEIIYr8v36zp4URD9i2f,visa,credit,False,65949,Contactless,merchant_407521,Milan,Lombardy,36088,5812,pi_3UIArEIIYr8v36zp1fxWcior,1790011105,407173,usd,
cus_VImQEc6APCOmLW,42,Male,Luxembourg,190357,663,5,pm_1UIArGIIYr8v36zpUDpZ9wxH,visa,credit,True,73796,Swipe,merchant_877085,Houston,Texas,84305,4111,pi_3UIArGIIYr8v36zp03IKQQhy,1790011106,140943,usd,
cus_VImQg0R2ayHwim,47,Male,Switzerland,184487,503,3,pm_1UIArHIIYr8v36zpIE3Bortx,visa,credit,True,23509,Contactless,merchant_407301,Houston,Texas,22707,4111,pi_3UIArIIIYr8v36zp1i1F4zvW,1790011108,371243,usd,
cus_VImQvdMGNMnXDM,75,Male,Netherlands,64385,477,2,pm_1UIArJIIYr8v36zpakFPluFr,visa,credit,False,97306,Chip,merchant_859699,Amsterdam,North Holland,90368,5311,pi_3UIArKIIYr8v36zp0FJU2TIF,1790011110,406196,eur,
cus_VImQuavzURLgvD,27,Female,Switzerland,193601,611,1,pm_1UIArLIIYr8v36zpZgVVbXxW,visa,credit,True,97272,Online,merchant_108340,Houston,Texas,96508,5541,pi_3UIArLIIYr8v36zp1vHDaGPu,1790011111,133337,eur,
cus_VImQXiKdaZX2ds,28,Female,Austria,80783,694,1,pm_1UIArNIIYr8v36zpbPEeNvrb,visa,credit,True,41251,Online,merchant_903913,Lyon,Auvergne-Rhône-Alpes,51091,5732,pi_3UIArNIIYr8v36zp1Tc9oj5y,1790011113,185669,eur,
cus_VImQvP4tI27923,51,Male,Switzerland,184196,444,3,pm_1UIArOIIYr8v36zphDF8gvLe,visa,credit,False,2995,Chip,merchant_950183,Vienna,Vienna,68665,5912,pi_3UIArPIIYr8v36zp1rgYb3vw,1790011115,187478,usd,
cus_VImQHc621ucsJ0,43,Female,Luxembourg,92505,427,4,pm_1UIArQIIYr8v36zpq1pz6glk,visa,credit,False,53861,Chip,merchant_371220,Dublin,Leinster,56895,5912,pi_3UIArQIIYr8v36zp0cVgEY36,1790011116,413904,usd,
cus_VImQiyJ2MR0lg4,45,Female,Portugal,130743,481,5,pm_1UIArSIIYr8v36zpnZykVAzw,visa,credit,True,27272,Online,merchant_925204,Copenhagen,Capital Region,45710,5311,pi_3UIArSIIYr8v36zp1cdm2MsD,1790011118,57938,eur,
cus_VImQX5g4iMWXns,26,Female,Switzerland,67466,454,3,pm_1UIArTIIYr8v36zpb1R0aZiB,visa,credit,False,32669,Online,merchant_744527,Madrid,Community of Madrid,90245,5912,pi_3UIArUIIYr8v36zp0ywvyLZd,1790011120,484197,usd,
cus_VImQynthOQZcsp,48,Male,Germany,65234,559,2,pm_1UIArVIIYr8v36zpaUNSTNoD,visa,credit,False,1772,Swipe,merchant_265475,Madrid,Community of Madrid,25148,4111,pi_3UIArVIIYr8v36zp1BD4jhOd,1790011121,408312,eur,
cus_VImQqfovLFM9oF,23,Female,Poland,179971,441,1,pm_1UIArWIIYr8v36zpMgdCdUuR,visa,credit,False,9129,Contactless,merchant_396566,Geneva,Geneva,87627,5411,pi_3UIArXIIYr8v36zp1MGe36cv,1790011123,398245,eur,
cus_VImQWqGcB9O3lN,62,Female,Norway,30703,529,4,pm_1UIArYIIYr8v36zpe4e9f69L,visa,credit,False,53201,Online,merchant_106376,Prague,Prague,50208,5999,pi_3UIArYIIYr8v36zp0bLKVvxr,1790011124,329128,eur,
cus_VImQy6wSF9eJSK,22,Male,Switzerland,84652,645,2,pm_1UIAraIIYr8v36zpENpAyYfI,visa,credit,True,1926,Chip,merchant_995902,Seattle,Washington,92693,4111,pi_3UIAraIIYr8v36zp0CXlgbV8,1790011126,47643,usd,
cus_VImQTpRvsad1Kc,56,Male,Switzerland,171406,805,2,pm_1UIArbIIYr8v36zpw9Dix1ks,visa,credit,True,41940,Chip,merchant_293252,Valencia,Valencian Community,97597,5732,pi_3UIArcIIYr8v36zp0bjgtK3L,1790011128,50499,eur,
cus_VImQrWyIrh2AxG,29,Female,Finland,43189,802,1,pm_1UIArdIIYr8v36zpCLtOH7BW,visa,credit,False,42471,Chip,merchant_789737,Milan,Lombardy,32523,5311,pi_3UIArdIIYr8v36zp1dXqrP8P,1790011129,256446,eur,
cus_VImQ5pZZWLbjh9,77,Male,Portugal,146758,310,4,pm_1UIAreIIYr8v36zpXUq6fTDu,visa,credit,True,90077,Online,merchant_762920,Valencia,Valencian Community,90816,5812,pi_3UIArfIIYr8v36zp1s6quk1l,1790011131,313794,eur,
cus_VImQD9Idn0KzdY,18,Female,Ireland,39775,391,1,pm_1UIArgIIYr8v36zpyF8blaTZ,visa,credit,False,66237,Swipe,merchant_608265,Naples,Campania,99933,5912,pi_3UIArhIIYr8v36zp0HW0TPus,1790011133,356946,usd,
cus_VImQD8bYlIauIE,69,Female,United States,191146,635,5,pm_1UIAriIIYr8v36zpuXvwOWax,visa,credit,True,53387,Swipe,merchant_731735,Boston,Massachusetts,52640,5912,pi_3UIAriIIYr8v36zp0gHeEmbY,1790011134,182595,eur,
cus_VImQe2R10QpnkA,57,Male,Spain,79438,589,3,pm_1UIArjIIYr8v36zp6SCsaECm,visa,credit,True,51896,Chip,merchant_450713,Prague,Prague,50561,4111,pi_3UIArkIIYr8v36zp0wbwVLML,1790011136,291908,usd,
cus_VImQ2YsyMWbhOA,67,Male,Spain,74446,737,3,pm_1UIArlIIYr8v36zp4Hkwfxld,visa,credit,True,22286,Contactless,merchant_147135,Munich,Bavaria,92243,5411,pi_3UIArlIIYr8v36zp0tSmq5H5,1790011137,35840,usd,
cus_VImQSgtzBLEJ5h,55,Female,Portugal,31862,799,1,pm_1UIArnIIYr8v36zpVnNhi1nM,visa,credit,True,25056,Chip,merchant_616872,Berlin,Berlin,83237,5999,pi_3UIArnIIYr8v36zp1uAZjvWY,1790011139,497878,eur,
cus_VImQOkJhaainRU,69,Male,Sweden,169032,720,5,pm_1UIAroIIYr8v36zppUAUK4P6,visa,credit,True,5864,Swipe,merchant_325114,Berlin,Berlin,76796,5812,pi_3UIAsqIIYr8v36zp0Z2HGGWG,1790011204,186769,usd,
cus_VImRKw33qYLpOs,20,Male,Denmark,196576,786,3,pm_1UIAsrIIYr8v36zpcwbIUEal,visa,credit,True,66925,Contactless,merchant_367110,Dublin,Leinster,48999,5411,pi_3UIAsrIIYr8v36zp19guXUGf,1790011205,385875,usd,
cus_VImRpw5IbkHP2h,42,Female,Denmark,103957,740,4,pm_1UIAssIIYr8v36zpWaA2qJEh,visa,credit,False,91466,Chip,merchant_814338,Stockholm,Stockholm,89996,5912,pi_3UIAstIIYr8v36zp1OQO5FFr,1790011207,29114,usd,
cus_VImRQHkjLXmqOa,44,Female,Sweden,23007,579,4,pm_1UIAsuIIYr8v36zpcFOUZ7Xy,visa,credit,True,36811,Contactless,merchant_370783,Barcelona,Catalonia,40322,5311,pi_3UIAsuIIYr8v36zp0VcDEYgf,1790011208,89908,eur,
cus_VImRY9y45emhcW,42,Female,France,136094,429,3,pm_1UIAsvIIYr8v36zpWxJpNI30,visa,credit,True,27872,Contactless,merchant_292426,Barcelona,Catalonia,55768,5311,pi_3UIAswIIYr8v36zp02eRidCt,1790011210,191935,usd,
cus_VImRhOramkT44J,80,Male,Portugal,87725,733,4,pm_1UIAsxIIYr8v36zp1hcZK9OW,visa,credit,True,73936,Swipe,merchant_552889,Chicago,Illinois,81915,5541,pi_3UIAsxIIYr8v36zp1vaySQ0X,1790011211,390125,eur,
cus_VImRpd60mQYTBS,23,Female,Portugal,38536,486,1,pm_1UIAszIIYr8v36zpzUrXLCEG,visa,credit,False,49929,Chip,merchant_775391,Madrid,Community of Madrid,49418,5999,pi_3UIAszIIYr8v36zp08eWGNit,1790011213,76413,eur,
cus_VImRoZCrAYmEFQ,53,Female,Austria,31206,395,2,pm_1UIAt0IIYr8v36zptTmSgONl,visa,credit,True,19496,Chip,merchant_578731,Miami,Florida,80865,5541,pi_3UIAt1IIYr8v36zp0mJyUDfZ,1790011215,298335,eur,
cus_VImRu75XCm1T74,22,Male,Italy,176524,669,1,pm_1UIAt2IIYr8v36zpvJAtRo7z,visa,credit,False,15190,Chip,merchant_311096,Copenhagen,Capital Region,70007,5411,pi_3UIAt2IIYr8v36zp0l7zzKfV,1790011216,102383,usd,
cus_VImRqLKXNuRdKX,74,Female,Portugal,36437,446,4,pm_1UIAt3IIYr8v36zpZM9zPM1A,visa,credit,False,19337,Contactless,merchant_121046,Milan,Lombardy,98365,5311,pi_3UIAt4IIYr8v36zp01LWjCBZ,1790011218,38459,eur,
cus_VImRLdzLJsnpR2,60,Male,Austria,140372,328,1,pm_1UIAt5IIYr8v36zpi7yoDeIJ,visa,credit,False,21101,Contactless,merchant_327072,Valencia,Valencian Community,81417,5999,pi_3UIAt6IIYr8v36zp0bmAus9q,1790011220,441605,eur,
cus_VImSzUbGD2I1f2,76,Female,Belgium,138240,648,5,pm_1UIAt7IIYr8v36zpqMeUcjff,visa,credit,False,20239,Swipe,merchant_800353,Dublin,Leinster,72007,5311,pi_3UIAt7IIYr8v36zp0A4vsVhn,1790011221,288034,usd,
cus_VImSJ5XnvKOXHE,67,Male,Ireland,34638,325,2,pm_1UIAt8IIYr8v36zpCV4bsJ86,visa,credit,True,23341,Contactless,merchant_611703,New York,New York,88184,5411,pi_3UIAt9IIYr8v36zp0vJNRimq,1790011223,328148,eur,
cus_VImSB5N8CcUjJN,76,Male,Luxembourg,58130,361,2,pm_1UIAtAIIYr8v36zpCM28uKBz,visa,credit,True,85691,Chip,merchant_303130,Zurich,Zurich,50544,4111,pi_3UIAtAIIYr8v36zp1jwwtWpa,1790011224,213121,eur,
cus_VImSYSFYnf0fPc,70,Male,Netherlands,56407,425,4,pm_1UIAtBIIYr8v36zpkFtjsiGi,visa,credit,True,9411,Contactless,merchant_265323,Warsaw,Masovian,82793,5541,pi_3UIAtCIIYr8v36zp1Qn3fery,1790011226,4837,usd,
cus_VImSWjFdszHMOC,56,Female,Italy,136341,703,3,pm_1UIAtDIIYr8v36zpcDsVGehJ,visa,credit,False,6103,Online,merchant_964827,Rotterdam,South Holland,40419,5541,pi_3UIAtDIIYr8v36zp1W7NJ2lE,1790011227,262955,eur,
cus_VImS2TbJ4woQ7I,59,Male,Belgium,86380,742,4,pm_1UIAtFIIYr8v36zp2ULvajA7,visa,credit,True,5905,Contactless,merchant_769400,Madrid,Community of Madrid,46652,5732,pi_3UIAtFIIYr8v36zp0vbxEEGz,1790011229,279641,eur,
cus_VImS4BJUllT68h,46,Female,Finland,98337,716,5,pm_1UIAtGIIYr8v36zpEaJRbR5H,visa,credit,False,29550,Online,merchant_374897,Porto,Porto,54043,4111,pi_3UIAtHIIYr8v36zp0Q9oUsrr,1790011231,21460,usd,
cus_VImST3QgDiVUY8,70,Female,Czech Republic,150276,724,2,pm_1UIAtIIIYr8v36zpDTvMmE8w,visa,credit,True,56060,Swipe,merchant_261374,Vienna,Vienna,36792,5311,pi_3UIAtJIIYr8v36zp01KIPLmP,1790011233,397167,eur,
cus_VImSMcwfy0as9K,58,Male,Norway,93653,346,3,pm_1UIAtKIIYr8v36zpTO7YcjiS,visa,credit,False,85006,Contactless,merchant_833517,Hamburg,Hamburg,99006,5411,pi_3UIAtKIIYr8v36zp0gIGsZic,1790011234,408474,usd,
cus_VImS2LAvsRE4Ny,38,Male,Germany,92887,629,4,pm_1UIAtMIIYr8v36zpnTMS2CNS,visa,credit,True,91895,Swipe,merchant_332722,Rotterdam,South Holland,79167,5732,pi_3UIAtMIIYr8v36zp0LQD2Nl3,1790011236,252853,eur,
cus_VImSuuG4UX2c1o,43,Female,Spain,27437,727,5,pm_1UIAtNIIYr8v36zpT7O9sgg8,visa,credit,True,58134,Contactless,merchant_445314,Miami,Florida,24553,5812,pi_3UIAtOIIYr8v36zp1Qs3FlC9,1790011238,65415,usd,
cus_VImS1BbQjLaLWZ,35,Female,Portugal,176112,542,4,pm_1UIAtPIIYr8v36zpY6nfTqyr,visa,credit,False,9123,Swipe,merchant_892571,Houston,Texas,58753,5411,pi_3UIAtPIIYr8v36zp0lvNeLRr,1790011239,26605,eur,
cus_VImSsjzpKpYkEq,66,Male,Portugal,140260,810,3,pm_1UIAtRIIYr8v36zpHvAhpyPG,visa,credit,True,27290,Online,merchant_624552,Valencia,Valencian Community,20290,5411,pi_3UIAtRIIYr8v36zp1R9T4PN4,1790011241,338135,eur,
cus_VImSGwuh18NssA,38,Female,Sweden,62491,349,5,pm_1UIAtSIIYr8v36zpNiH8Zteo,visa,credit,True,51143,Chip,merchant_652929,Brussels,Brussels,45307,5912,pi_3UIAtSIIYr8v36zp02mq4Iqo,1790011242,352019,usd,
cus_VImSReJTkt7AY5,60,Female,Norway,32841,650,2,pm_1UIAtUIIYr8v36zpdkaJtErm,visa,credit,False,10678,Chip,merchant_606085,Boston,Massachusetts,11783,5311,pi_3UIAtUIIYr8v36zp0spR984m,1790011244,289992,eur,
cus_VImSs81kc5DjaI,44,Male,Portugal,148217,699,1,pm_1UIAtVIIYr8v36zpRKIi6hRT,visa,credit,False,77511,Online,merchant_642669,Amsterdam,North Holland,67285,5541,pi_3UIAtWIIYr8v36zp1ZfdS9CW,1790011246,213490,usd,
cus_VImSfmWchFPWMO,54,Male,Finland,25075,585,3,pm_1UIAtXIIYr8v36zpSBxo3PW6,visa,credit,False,71252,Chip,merchant_305232,Barcelona,Catalonia,82216,5812,pi_3UIAtXIIYr8v36zp0Aa894cl,1790011247,282333,usd,
cus_VImSWeBBOUblad,71,Female,Switzerland,37395,814,5,pm_1UIAtYIIYr8v36zp0XhYe7rs,visa,credit,True,84436,Swipe,merchant_582596,Miami,Florida,51786,5912,pi_3UIAtZIIYr8v36zp1l5wKLfn,1790011249,404851,eur,
cus_VImSp4Df3GFnXT,72,Male,Italy,24824,644,5,pm_1UIAtaIIYr8v36zpLsooJs9y,visa,credit,False,62279,Swipe,merchant_321721,Hamburg,Hamburg,29475,5541,pi_3UIAtaIIYr8v36zp0CwULnom,1790011250,386717,usd,
cus_VImSQ83TwqrHNH,33,Female,United States,66672,815,5,pm_1UIAtbIIYr8v36zpBvDq6Eyt,visa,credit,True,71425,Chip,merchant_471281,Oslo,Oslo,72359,5912,pi_3UIAtcIIYr8v36zp15i2H6Fb,1790011252,276775,usd,
cus_VImSPquVCRHbRA,36,Male,France,110828,372,1,pm_1UIAtdIIYr8v36zpLk2q2Wg0,visa,credit,False,29808,Contactless,merchant_615627,Milan,Lombardy,93373,5812,pi_3UIAtdIIYr8v36zp1R34mwAo,1790011253,279673,eur,
cus_VImStPWPU4x3bR,73,Male,Belgium,188914,720,3,pm_1UIAtfIIYr8v36zp10fK9KMy,visa,credit,True,36903,Swipe,merchant_226046,Barcelona,Catalonia,34563,5411,pi_3UIAtfIIYr8v36zp15eFuagk,1790011255,242949,usd,
cus_VImSOtcTJoga3m,41,Female,Sweden,95783,737,3,pm_1UIAtgIIYr8v36zpRhvAm6FC,visa,credit,False,73936,Swipe,merchant_789018,Rome,Lazio,98952,5411,pi_3UIAtgIIYr8v36zp0uEvcOVE,1790011256,112792,eur,
cus_VImSYmN5J5AslS,60,Male,Denmark,152872,386,3,pm_1UIAtiIIYr8v36zpGkLjVAhe,visa,credit,True,6078,Online,merchant_456330,Seattle,Washington,90108,4111,pi_3UIAtiIIYr8v36zp0VCxDtXo,1790011258,413492,usd,
cus_VImSxeQslKetMz,20,Male,Ireland,58679,519,3,pm_1UIAtjIIYr8v36zpVNJcsBbe,visa,credit,True,81910,Chip,merchant_535844,Hamburg,Hamburg,44359,5812,pi_3UIAtkIIYr8v36zp0A9l3dJ6,1790011260,81654,eur,
cus_VImSR6lEdocVWu,53,Male,Switzerland,184517,736,5,pm_1UIAtlIIYr8v36zpy8PagvJf,visa,credit,True,30609,Contactless,merchant_103233,Berlin,Berlin,96467,5311,pi_3UIAtlIIYr8v36zp0k46DzVm,1790011261,53446,eur,
cus_VImS0K6pZumyeR,62,Female,Finland,160569,667,4,pm_1UIAtnIIYr8v36zp9gdupE6V,visa,credit,True,77002,Chip,merchant_159961,Milan,Lombardy,27897,5732,pi_3UIAtnIIYr8v36zp1oA4cfff,1790011263,123604,usd,
cus_VImS9rYmCkkRW6,45,Female,Luxembourg,46879,666,1,pm_1UIAtoIIYr8v36zp65Oj3pPB,visa,credit,True,37570,Online,merchant_407700,Milan,Lombardy,47195,5999,pi_3UIAtpIIYr8v36zp1d0rY07f,1790011265,479191,eur,
cus_VImS2cZ3iCxxj8,27,Female,Switzerland,98995,600,3,pm_1UIAtqIIYr8v36zpaPZIAMvQ,visa,credit,False,19928,Chip,merchant_872566,Los Angeles,California,89151,5311,pi_3UIAtqIIYr8v36zp0fnJZ0zv,1790011266,430222,eur,
cus_VImSjkMXgg8jBt,20,Male,Switzerland,88618,339,2,pm_1UIAtrIIYr8v36zpoblKJSXJ,visa,credit,True,19805,Contactless,merchant_800106,Warsaw,Masovian,91013,4111,pi_3UIAtsIIYr8v36zp1XVPhbi3,1790011268,158230,eur,
cus_VImSWRtIlFfEed,42,Female,Germany,192238,688,5,pm_1UIAttIIYr8v36zpJWrFUk97,visa,credit,True,86070,Online,merchant_790143,Dublin,Leinster,54821,5999,pi_3UIAttIIYr8v36zp1O7IbvmR,1790011270,245563,eur,
cus_VImS4M2VM76gb6,76,Female,Denmark,58874,662,3,pm_1UIAtvIIYr8v36zpChiBtStS,visa,credit,True,98376,Online,merchant_133945,Valencia,Valencian Community,44258,4111,pi_3UIAtvIIYr8v36zp1WzYGBHL,1790011271,21313,usd,
cus_VImSmO58YW0k1F,57,Female,United States,188775,550,2,pm_1UIAtwIIYr8v36zp66pwVyes,visa,credit,True,27890,Contactless,merchant_876206,Warsaw,Masovian,24469,5541,pi_3UIAtxIIYr8v36zp1KLOg2Q1,1790011273,430935,eur,
cus_VImSdTB8jznLu9,46,Female,Italy,193858,793,1,pm_1UIAtyIIYr8v36zpnv4APcnE,visa,credit,True,15971,Swipe,merchant_563421,Lisbon,Lisbon,73779,5999,pi_3UIAtyIIYr8v36zp1DEGMPqt,1790011274,371836,usd,
cus_VImSsnc8eAQHR5,65,Female,Ireland,47771,685,2,pm_1UIAu0IIYr8v36zpZpjsEMcR,visa,credit,False,89187,Swipe,merchant_976633,Madrid,Community of Madrid,70011,5732,pi_3UIAu0IIYr8v36zp0GE7OD3L,1790011276,493671,eur,
cus_VImSuIiZK0njQr,63,Female,Italy,136709,500,2,pm_1UIAu1IIYr8v36zpxcT8sJEg,visa,credit,False,2648,Contactless,merchant_217757,Rome,Lazio,36603,5999,pi_3UIAu1IIYr8v36zp1ejWex2N,1790011278,498319,usd,
cus_VImSXkNKHsYEzH,29,Male,Norway,127904,662,5,pm_1UIAu3IIYr8v36zpTkJ6jsn8,visa,credit,False,72378,Chip,merchant_336543,Munich,Bavaria,74678,5732,pi_3UIAu3IIYr8v36zp0wXFFHoi,1790011279,31358,eur,
cus_VImT9HhoM9LNmu,68,Male,Switzerland,85651,339,1,pm_1UIAu4IIYr8v36zp37PV5K5S,visa,credit,True,24611,Contactless,merchant_235898,Copenhagen,Capital Region,75021,5311,pi_3UIAu5IIYr8v36zp0tbDbByn,1790011281,3614,eur,
cus_VImTS23qIjfZbJ,65,Female,United States,37902,399,4,pm_1UIAu6IIYr8v36zpfM0FGVyt,visa,credit,True,89322,Contactless,merchant_251378,Berlin,Berlin,59320,5411,pi_3UIAu6IIYr8v36zp1XtMjRVP,1790011282,4953,usd,
cus_VImTsXFGqRbktB,56,Male,Germany,181343,579,1,pm_1UIAu8IIYr8v36zpWfTQ6WPw,visa,credit,True,11105,Contactless,merchant_563149,Geneva,Geneva,78516,5732,pi_3UIAu8IIYr8v36zp184SIXr4,1790011284,366809,eur,
cus_VImT0MIFQpfdUW,64,Female,Germany,53133,653,1,pm_1UIAu9IIYr8v36zp4LWbsOtY,visa,credit,True,67295,Swipe,merchant_426018,Munich,Bavaria,43613,5541,pi_3UIAuAIIYr8v36zp11LUdY29,1790011286,335791,usd,
cus_VImToyWnB50ytw,57,Male,Austria,172837,634,4,pm_1UIAuBIIYr8v36zpR0iW6od0,visa,credit,True,27518,Swipe,merchant_514108,Warsaw,Masovian,60979,5912,pi_3UIAuBIIYr8v36zp1ZDmaasL,1790011287,487660,usd,
cus_VImTF8bxjxtD8C,45,Male,Switzerland,139590,569,5,pm_1UIAuDIIYr8v36zpz7SThJ1Z,visa,credit,False,69457,Contactless,merchant_896263,Miami,Florida,26165,5812,pi_3UIAuDIIYr8v36zp1BWTJDTR,1790011289,227477,eur,
cus_VImTEon07yeanm,49,Male,Norway,173110,759,4,pm_1UIAuEIIYr8v36zplyNQKk03,visa,credit,True,15347,Swipe,merchant_539697,Amsterdam,North Holland,66291,5912,pi_3UIAuEIIYr8v36zp1STVJkie,1790011291,88428,eur,
cus_VImT0bzhtr9sok,19,Female,Italy,154548,455,3,pm_1UIAuGIIYr8v36zp2hp6ai2i,visa,credit,True,96459,Online,merchant_881735,Helsinki,Uusimaa,20743,5311,pi_3UIAuGIIYr8v36zp0MYHs31W,1790011292,303029,usd,
cus_VImTv9dyn6K1Cu,57,Male,Sweden,170717,423,3,pm_1UIAuHIIYr8v36zpwglTr1By,visa,credit,True,73481,Contactless,merchant_298847,Lisbon,Lisbon,52821,5812,pi_3UIAuIIIYr8v36zp093YcNAL,1790011294,254333,usd,
cus_VImT5WCmiV9uNp,59,Male,Germany,99762,791,2,pm_1UIAuJIIYr8v36zpj1Zjfyj2,visa,credit,False,25148,Chip,merchant_428557,Vienna,Vienna,92403,4111,pi_3UIAuJIIYr8v36zp0bJXlYrh,1790011295,192530,usd,
cus_VImTPWLaiUDzh8,77,Male,Luxembourg,180335,338,2,pm_1UIAuLIIYr8v36zpgvwBh8y0,visa,credit,False,8636,Online,merchant_309150,Lisbon,Lisbon,33002,5999,pi_3UIAuLIIYr8v36zp0V3p0rTm,1790011297,363807,usd,
cus_VImTPZpgDSrPjF,67,Male,Portugal,34393,389,5,pm_1UIAuMIIYr8v36zpzvkLx1OF,visa,credit,True,70281,Chip,merchant_663145,Oslo,Oslo,54802,5311,pi_3UIAuMIIYr8v36zp0KwC7YNQ,1790011298,161137,usd,
cus_VImTQ0EvMf5QY8,68,Male,Austria,190414,814,5,pm_1UIAuNIIYr8v36zp02P7hgyU,visa,credit,True,2071,Contactless,merchant_381817,Valencia,Valencian Community,70333,5311,pi_3UIAuOIIYr8v36zp01MpZnlY,1790011300,444651,usd,
cus_VImTsth3PlT0P4,49,Female,Portugal,102940,820,4,pm_1UIAuPIIYr8v36zpQ2wFE4MN,visa,credit,True,72137,Swipe,merchant_516181,Geneva,Geneva,48536,4111,pi_3UIAuPIIYr8v36zp1NL79Fws,1790011301,17735,eur,
cus_VImTyjVFFTD5AB,30,Female,Luxembourg,60988,635,2,pm_1UIAuQIIYr8v36zp7QNkQPwn,visa,credit,False,13014,Contactless,merchant_429874,Munich,Bavaria,50216,5812,pi_3UIAuRIIYr8v36zp0Si3DxEf,1790011303,87474,eur,
cus_VImTnV2iX6I0Km,20,Male,Finland,193892,340,3,pm_1UIAuSIIYr8v36zpxlWQf1tz,visa,credit,True,43733,Chip,merchant_565292,Boston,Massachusetts,45697,5541,pi_3UIAuSIIYr8v36zp14uZeKG5,1790011304,462621,eur,
cus_VImTVprWyHcHKp,23,Female,Finland,176710,417,4,pm_1UIAuTIIYr8v36zpeEbAOMaP,visa,credit,True,77313,Contactless,merchant_630373,Dublin,Leinster,83825,5732,pi_3UIAuUIIYr8v36zp0TVm954t,1790011306,462110,eur,
cus_VImTK7kIAaTpxg,39,Female,Poland,126403,652,2,pm_1UIAuVIIYr8v36zpwGN5x5u2,visa,credit,False,33069,Chip,merchant_121362,Valencia,Valencian Community,62102,5411,pi_3UIAuVIIYr8v36zp08FPKoa4,1790011307,368978,eur,
cus_VImTnyT66llPxJ,32,Female,Finland,111034,522,1,pm_1UIAuWIIYr8v36zpwQV2rYAe,visa,credit,False,16676,Contactless,merchant_390885,Vienna,Vienna,74549,5812,pi_3UIAuXIIYr8v36zp0iGjZgZ3,1790011309,173719,usd,
cus_VImTyVuHO8LaJu,25,Male,Spain,65436,646,1,pm_1UIAuYIIYr8v36zph3GTxbDm,visa,credit,True,47389,Online,merchant_928543,Geneva,Geneva,67981,5912,pi_3UIAuYIIYr8v36zp1GNYfjal,1790011310,133509,eur,
cus_VImTgeDhVoxv2X,32,Female,Portugal,39761,636,1,pm_1UIAuZIIYr8v36zp01dV48t7,visa,credit,False,80198,Chip,merchant_215231,Munich,Bavaria,26265,5912,pi_3UIAuaIIYr8v36zp0JJKo0N2,1790011312,233595,usd,
cus_VImT27qE1E7g4r,40,Male,Norway,127123,575,3,pm_1UIAubIIYr8v36zprLvM4zHh,visa,credit,False,17306,Online,merchant_427705,Munich,Bavaria,43918,5311,pi_3UIAubIIYr8v36zp0RtUpSoF,1790011314,309929,usd,
cus_VImTUhEd2OuBcw,62,Male,Czech Republic,28861,741,1,pm_1UIAudIIYr8v36zppM89xD7N,visa,credit,False,80182,Swipe,merchant_116561,Miami,Florida,36229,5411,pi_3UIAudIIYr8v36zp0ciHWOCd,1790011315,316588,usd,
cus_VImTQPK8mqDBhv,53,Male,France,165857,647,5,pm_1UIAueIIYr8v36zpcLI5G5VE,visa,credit,True,84603,Chip,merchant_188824,Lisbon,Lisbon,85237,5812,pi_3UIAufIIYr8v36zp0LXQZxvb,1790011317,35162,eur,
cus_VImT5Sic7O80NI,68,Male,United States,94148,724,3,pm_1UIAugIIYr8v36zp4bDTWT3u,visa,credit,True,1402,Chip,merchant_494289,Boston,Massachusetts,40730,5311,pi_3UIAugIIYr8v36zp1xLrEMZN,1790011319,172403,eur,
cus_VImTv5UaNeW9Gm,42,Male,Portugal,152101,477,2,pm_1UIAuiIIYr8v36zp1qQikQcQ,visa,credit,False,21669,Swipe,merchant_987817,Los Angeles,California,18437,5311,pi_3UIAuiIIYr8v36zp0RiVjnxm,1790011320,90758,eur,
cus_VImTGEuJs1NFz1,37,Male,Germany,108024,838,5,pm_1UIAujIIYr8v36zpmOboxXRD,visa,credit,False,19374,Online,merchant_884489,Zurich,Zurich,61670,4111,pi_3UIAukIIYr8v36zp1VFMzde6,1790011322,46422,eur,
cus_VImT5OnpezozNP,29,Female,Ireland,187968,680,5,pm_1UIAulIIYr8v36zpTZNvzRNt,visa,credit,True,41113,Swipe,merchant_933848,Copenhagen,Capital Region,65354,5411,pi_3UIAulIIYr8v36zp12tZwhGx,1790011323,151358,usd,
cus_VImT8wBoCnnbNG,51,Female,Ireland,86444,604,3,pm_1UIAumIIYr8v36zpYUyYtbWc,visa,credit,True,53468,Chip,merchant_778061,Lyon,Auvergne-Rhône-Alpes,23917,5311,pi_3UIAunIIYr8v36zp1138YTe8,1790011325,210116,eur,
cus_VImTfzcMLyKhz8,35,Male,United States,126429,539,1,pm_1UIAupIIYr8v36zpsePEc7Iw,visa,credit,True,63244,Contactless,merchant_126228,Helsinki,Uusimaa,27917,5732,pi_3UIAuqIIYr8v36zp0iBL4BwB,1790011328,167190,usd,
cus_VImTw1yrhJFloA,46,Male,Denmark,51772,589,5,pm_1UIAurIIYr8v36zprXM77jqy,visa,credit,False,38317,Online,merchant_804221,Berlin,Berlin,34719,4111,pi_3UIAurIIYr8v36zp0Vu2fjYR,1790011329,339842,usd,
